Title,Company,Links,Ratings,Address,Salary,Job description
Software Engineer - Embedded,GRSL,https://uk.indeed.com/company/GRSL/jobs/Software-Engineer-8603afa1ee6a3a33?fccid=d704736da73f513d&vjs=3,,Oxford OX4 4GA,"£26,529 - £74,855 a year","Software Engineer / Software Developer / Embedded-C / Embedded / C / Agile / Scrum.
You’ll need to be educated to a degree level in Computer Science, or a…"
Software Engineer (Scala) - Dashboard,Permutive,https://uk.indeed.com/company/Permutive/jobs/Software-Engineer-c1bfb3584bfa9cd7?fccid=ac50cd419d237635&vjs=3,,London Temporarily Remote,"£80,000 a year","Experience collaborating closely with frontend engineers or teams.
Have a broad understanding of software engineering concepts."
Software Engineer (Python),GRSL,https://uk.indeed.com/company/GRSL/jobs/Software-Engineer-732b34d67718a66d?fccid=d704736da73f513d&vjs=3,,Cambridge CB4,"£26,529 - £74,855 a year","Software Developer / Software Engineer / Python Developer / Python / Unix / Linux / SQL / Agile / Scrum.
You’ll work with multiple teams and cross-platform to…"
Content Developer,BSI,https://uk.indeed.com/company/BSI/jobs/Content-Developer-afce3a050a5d21ab?fccid=a24e94603a47ac12&vjs=3,3.6,Milton Keynes Remote,"£30,000 - £35,000 a year","If you consider yourself a creative professional with the drive and aptitude to bring efficiencies to LMS systems, eLearning tools and training programmes then…"
Software Developer - Fully Remote Position,Ruth Miskin Training,https://uk.indeed.com/rc/clk?jk=375bd2d2f8b743fd&fccid=239d5b71825f045c&vjs=3,,London Remote,"£35,000 - £40,000 a year",Ruth Miskin Training provides training to schools in the UK and internationally on Read Write Inc. Phonics and other literacy programmes.
Front End React Engineer,Noa,https://uk.indeed.com/rc/clk?jk=ff2557b4a3c23bf1&fccid=c9be8141a4ec5350&vjs=3,,Milton Keynes MK1 Remote,"£70,000 a year","Their UK office is based in Milton Keynes and the work from home expectation is flexible to suit you.
Confident working on complex SaaS products."
C# ASP.NET MVC Developer,Smartedge Solutions,https://uk.indeed.com/rc/clk?jk=154cd6f57c033eac&fccid=843a000489f8b691&vjs=3,2.5,West London Remote,"£43,000 a year","NET Software Developer Mid-level / Senior ASP.
Your role will involve working on a technical development and ongoing development and maintenance of a major…"
Software Developer,Civil Aviation Authority,https://uk.indeed.com/company/Civil-Aviation-Authority/jobs/Software-Developer-6a4b682f1a5e56fe?fccid=b48f15927b0b298c&vjs=3,3.9,London Temporarily Remote,"£37,513 - £55,000 a year","Create and undertake software testing.
Relevant work experience in software development.
The ability to produce documentation of new software."
Survey Programmer / Scripter,Ecorys,https://uk.indeed.com/rc/clk?jk=7a86457034db409b&fccid=ba80cae387748746&vjs=3,4.3,London EC3R 8AD Remote,"£28,000 - £35,000 a year","Ecorys operates a hybrid working policy; flexible and part-time working is fully supported.
We have a great benefits package with 25 days holiday, company bonus…"
"IT Graduate - Software Engineer, IT",National Grid,https://uk.indeed.com/rc/clk?jk=c59ac1cf2cc7b92c&fccid=79d765fbdf57b7d6&vjs=3,3.7,Warwick CV34 6DA,"£29,254 a year","You will only be able to apply for one role per programme (i.e. one graduate role) for this campaign.
You will receive a starting salary of £29,254 (or 30,318 f…"
Developers,Government Digital Service,https://uk.indeed.com/rc/clk?jk=d887a20e5018b2cb&fccid=c879a1ca5a62fcb1&vjs=3,3.7,London,£500 - £600 a day,"Developers who are looking for full time interim contracts.
Contractors who specialise in Software Development as a business service to clients."
Junior Software Engineer,TGIG Ltd,https://uk.indeed.com/rc/clk?jk=6f79669c1dcc2a78&fccid=b7d5a6be63de51a4&vjs=3,,London,"£50,000 a year",You'll have about 6-12 months + experinece in a commercial role or as an intern working with Java or Python or any other JVM language.
Frontend Engineer,Otto Car,https://uk.indeed.com/rc/clk?jk=651da6f58ac24350&fccid=309e5dc24eb49f60&vjs=3,,London,"£40,000 - £60,000 a year","Nuxt.js and the Serverless Framework for server-side setup.
React Native for cross-platform mobile apps.
You don't need to have a computer science (or similar)…"
Junior Software Engineer,IC Resources,https://uk.indeed.com/rc/clk?jk=c908eaf19f1e90ac&fccid=398d6250a48c5f46&vjs=3,4.7,London,"£40,000 a year","You will be a talented C++ Engineer who enjoys tackling complex problems and writing fast and efficient software.
2:1 or above in Maths or Computer science."
Head of Software Engineering,Openwork UK Ltd,https://uk.indeed.com/rc/clk?jk=e72641f6583c2522&fccid=d586ae952bfda32f&vjs=3,,Remote,"£90,000 - £100,000 a year",You will execute and contribute significantly to the technology strategy and play a key part in helping to deliver the overall business strategy.
Junior Software Engineer,Linux Recruit,https://uk.indeed.com/rc/clk?jk=1b749d82cc20fc74&fccid=c7414b794cb89c1c&vjs=3,,Oxford,"£35,000 - £40,000 a year","Ideally, you're a Junior Developer with 1-2 years of industry experience, looking for their next step into an exciting development environment."
Senior Java software engineer - Oxford,Reqiva Ltd,https://uk.indeed.com/rc/clk?jk=413ea9b19d63ce07&fccid=946fa3ef2e6daa21&vjs=3,,Oxford OX1 1HS,"£80,000 a year","8 years commercial software development experience.
Coding – on a daily basis!
Operating developments in Java, MySQL.
Mentoring junior members of staff."
Software Engineer,General Dynamics UK,https://uk.indeed.com/rc/clk?jk=f321539cc66d51bf&fccid=20746d3e54ee2398&vjs=3,2.5,Oakdale Remote,"£31,360 - £39,200 a year",The software engineer will be joining an Agile Release Team responsible for delivering critical products into a program that includes transforming existing…
Software Developer,Kratos,https://uk.indeed.com/company/Kratos/jobs/Software-Developer-b128bbaed44abd11?fccid=c5e7e795193cf3d1&vjs=3,,London Remote,"From £80,000 a year","Patients. clinicians, and hospital managers use the online products, which you build and maintain, in order to make decisions about hospital treatments."
Software Developer,Ministry of Defence,https://uk.indeed.com/rc/clk?jk=72b3f735686dcadf&fccid=0e422babc2901d5c&vjs=3,4.1,Cosford,"£26,350 a year",The successful candidate will have experience in software and delivering projects and a familiarity with Adobe Creative Cloud suite and game engine experience …
Senior Software Engineer,Squire Technologies,https://uk.indeed.com/rc/clk?jk=62b8a90d5c0effea&fccid=31dc9ce0d373323a&vjs=3,,Dorchester Remote,"£60,000 a year",The role does require a certain amount of flexibility and shall not exclusively be restricted to the software development process.
Research Software Engineer,University of Leicester,https://uk.indeed.com/rc/clk?jk=24af1843337f1421&fccid=e36b65a70108ad08&vjs=3,4,Leicester LE1 7RH,"£35,326 - £40,927 a year","As part of the University’s ongoing commitment toprofessional development, this role will also be considered on a seconded basisfor existing staff members."
Software Engineer,PODFather,https://uk.indeed.com/rc/clk?jk=bef73a34f8ef6c25&fccid=9c5902b94cb0523f&vjs=3,,Remote,"£45,000 a year","We are committed to using CI/CD pipelines to automate code deployment, catch errors through static analysis and to automatically run test suites."
Graduate Software Developer,Reqiva Ltd,https://uk.indeed.com/rc/clk?jk=f445051a0863d226&fccid=946fa3ef2e6daa21&vjs=3,,Hertfordshire Remote,"£30,000 - £35,000 a year","You will be working well managed environment within this completive field and be provided the opportunity to design, implement and turn high level languages,…"
Software Engineer (Products),Redgate Software Ltd,https://uk.indeed.com/rc/clk?jk=30e0397956eaa524&fccid=5fe2cca7e125fbf4&vjs=3,4.2,Cambridge CB4 0WZ,"£45,000 - £50,000 a year","Every software engineer gets all the hardware they need (fast machines and multiple monitors are standard), and freedom in choosing the software tools they’re…"
Junior Cloud Engineer / Support (Remote) – AWS,Shift F5,https://uk.indeed.com/rc/clk?jk=661d0a8825ea5139&fccid=51cdf18e3e4b5a5a&vjs=3,,Northampton Remote,"£35,000 a year","** Passion for Cloud technology and a background in IT Technical Support.
** Some experience AWS Cloud systems."
Software Engineer,Sykes Cottages,https://uk.indeed.com/company/Sykes-Cottages/jobs/Software-Engineer-24edf6781eebb7a2?fccid=77a36d4440c8bf54&vjs=3,3.3,Chester Remote,"£30,000 - £40,000 a year","Promote software development best practices.
Own the delivery of software into the business.
At least 2 years development experience in a commercial setting."
Software Developer,RSK Group,https://uk.indeed.com/rc/clk?jk=f26f068c159af7b7&fccid=5a98a9c39839f103&vjs=3,2.3,Bristol,"£22,000 - £33,000 a year","ADAS is seeking a Software Developer to join our Modelling and Informatics team, on a full time, permanent basis and to be based in either Bristol or…"
2022 Software Engineering 12 Month Placement (Undergraduate...,BAE Systems Applied Intelligence,https://uk.indeed.com/rc/clk?jk=16a25952d8e3bb21&fccid=33e11e8479be6683&vjs=3,3.6,London,"£19,500 a year","Assisting in the design, test and implementation of software which forms part of a properly engineered system.
Helping to specify user/system interfaces."
Senior Software Engineer,Synapri,https://uk.indeed.com/rc/clk?jk=9a364d388c56d4af&fccid=447163ca34a4b3d8&vjs=3,,London,"£80,000 a year",Our client is a trusted provider of security and identity solutions that are looking for a senior software engineer to join the team on a permanent basis.
Software Engineer,Spektrix,https://uk.indeed.com/rc/clk?jk=ee7d0d24a0ea9269&fccid=16e06503cde68341&vjs=3,,London EC4Y 8EN,"£40,000 - £50,000 a year","We are looking for a software engineer to join our engineering department starting in our cross-functional reactive team.
2 volunteering days per year."
Junior Software Developer,Pilot Group,https://uk.indeed.com/rc/clk?jk=2aef83240f8f164f&fccid=97774005e8d36d6d&vjs=3,,Manchester M3 1HJ,"£30,000 - £35,000 a year","As Junior Software Developer, you will play a key role in the manufacturing, development and continual support of embedded electronic products, on to Debian and…"
Software Engineer - Frontend,Silico,https://uk.indeed.com/rc/clk?jk=a3438af6c4736bed&fccid=875d684f7924d7cb&vjs=3,,London EC1V Remote,"£50,000 - £70,000 a year","Rust for main API service, as well as compiler toolchain (compiled to WebAssembly).
2-3 years experience working on the frontend."
Digital Research Graduate Programme (Software Engineer) (Fix...,University of Nottingham,https://uk.indeed.com/rc/clk?jk=4b78941d2d746c5c&fccid=3098ea97eecfc572&vjs=3,4.1,Nottingham,"£27,924 - £30,497 a year","We are looking for the candidate to have a good grounding in software development methods and an eagerness to develop, rather than a developer with a specific…"
Software Engineer,Understanding Recruitment,https://uk.indeed.com/rc/clk?jk=0650e3fdc416f7c0&fccid=9353252f275fbb30&vjs=3,,London Remote,"£50,000 - £80,000 a year","We're seeking a Full Stack Developer Node, React Developer to work on some of the UK's highest traffic web ticketing platforms.
JS, React, AWS, SQL, some ."
Analyst/Software Developer,AWE,https://uk.indeed.com/rc/clk?jk=90a2d4be36c4872f&fccid=00e355b5d069e562&vjs=3,3.3,Reading,"£33,300 - £45,000 a year","Use of bespoke software to complete detailed analyses.
Conversant in C++ and/or Fortran software development.
Engaging with technical communities across AWE."
Senior Java Software Engineer,News UK,https://uk.indeed.com/company/News-UK/jobs/Senior-Java-Software-Engineer-48b6d165134a3c48?fccid=8ed9c29d0fd75ef3&vjs=3,4.1,London Remote,"£59,856 - £82,089 a year","You’ll report to a Principal Engineer and will help him/her deliver on the technical strategy.
You understand agile methodologies and enjoy collaboration."
Software Engineer / Data Engineer Python (Full remote opport...,Reqiva Ltd,https://uk.indeed.com/rc/clk?jk=95dc53efdc154dd4&fccid=946fa3ef2e6daa21&vjs=3,,London,"£40,000 - £60,000 a year","At least 2 years’ software engineer experience.
Reqiva have partnered with a London based financial data company specializing in the cross-border payments,…"
Software Engineer,RAC,https://uk.indeed.com/rc/clk?jk=14a28ae7ef454b01&fccid=86d7fcdd2c278c2b&vjs=3,2.9,Bristol BS32 4QN Temporarily Remote,£600 a week,"Thorough understanding of the software development lifecycle and product development.
Understanding of agile software development methodologies, values, and…"
Software Developer,CSI Interfusion Inc,https://uk.indeed.com/company/CSI-Interfusion-Inc/jobs/Software-Developer-96ac3a06ea8bcc86?fccid=f7fcfb775a279c04&vjs=3,,London,£14 - £40 an hour,"A passion for improving engineering practices and producing high-quality software.
BS/MS in Computer Science or equivalent.
Self-motivated and customer focused."
Cloud Systems /Software Development Engineer,The Open University UK,https://uk.indeed.com/rc/clk?jk=8dbe076f4fb9eb01&fccid=f97e46d2424385fa&vjs=3,4.2,Milton Keynes,"£42,149 - £50,296 a year","You will provide technical leadership to teammates whilst collaborating with other teams to plan, design, develop and test the applications."
DevOps Engineer,Home Office,https://uk.indeed.com/rc/clk?jk=dc9bd6e1f666a027&fccid=d6325847d65fa091&vjs=3,3.7,Sheffield,"£37,450 - £46,144 a year","Min; £37450 Sheffield & Manchester (£41950 Croydon), Max; £41193 Sheffield & Manchester (£46144 Croydon).
An additional allowance up to £6,250 is available for…"
Java Developer,NonStop Consulting,https://uk.indeed.com/rc/clk?jk=6a6fc2be263f1f2a&fccid=32c19f8b5b83c862&vjs=3,3.7,London,£699 - £700 a day,NonStop Consulting is looking to recruit a Java Developer contracting for 12 months in London-minimum 2 days a week in the office.
